店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分,city_id,推荐菜,全部菜
H5AyP0Rr9WoaOrfJ,香园炸鸡(鞍山西道店),1371条评价,￥30,炸鸡炸串,白堤路/风荷园,https://www.dianping.com/shop/H5AyP0Rr9WoaOrfJ,http://qcloud.dpfile.com/pc/fZj1gAsniECb02MzIhcefRJJOm75FWZH85pSwuCVU0ntzJ2ui-GuL3NsET4yg0AAbKcq9vnEaGy3xLEf-_v_oA.jpg,4,10,,
H7Agu23GSAWQ19fK,分米鸡DM Chicken(武清万达店),2078条评价,￥65,韩国料理,北郑/泉州北路,https://www.dianping.com/shop/H7Agu23GSAWQ19fK,https://img.meituan.net/content/ea71367ff988c10e0adaa44998029fb1701471.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G699DEqJAB6p44Cl,买又大餐厅(沙市道店),4213条评价,￥37,津味小吃,五大道,https://www.dianping.com/shop/G699DEqJAB6p44Cl,https://img.meituan.net/content/cab0b3d211f94ac6a725382dbb0214b8190786.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G52dKzk5G0FKEBax,阳光土豆餐厅 sunny potato,75条评价,￥220,牛排,梅江会展中心,https://www.dianping.com/shop/G52dKzk5G0FKEBax,https://p0.meituan.net/biztone/c0b05ceb1a2fbdd695846fd405f7e133238828.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
l1b3FTlHMxKh88FL,安又胖韩国烤肉(天津恒隆店),10729条评价,￥83,韩式烤肉,和平路,https://www.dianping.com/shop/l1b3FTlHMxKh88FL,https://img.meituan.net/content/7551daee95e5f822ba215b61d6478860218753.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G4h4PbGyvPwx4Hny,金永灿韩国传统烤肉(五大道店),3193条评价,￥84,韩式烤肉,五大道,https://www.dianping.com/shop/G4h4PbGyvPwx4Hny,https://img.meituan.net/content/bfffd7bfbd33394adf32eb3acdc3d4a0120440.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,10,,
H3rB5nPqesckG7AD,胜博殿日式炸猪排(万象城店),1155条评价,￥105,日本料理,文化中心,https://www.dianping.com/shop/H3rB5nPqesckG7AD,http://p0.meituan.net/merchant/9adafe614a15067798917b35a891ae4f815105.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
gCgpY51iv6mEsROQ,绿色庄园·韩国料理(天津奥城店),5480条评价,￥92,韩国料理,时代奥城,https://www.dianping.com/shop/gCgpY51iv6mEsROQ,https://img.meituan.net/content/83160d380f7762e0a1070c773df33367111339.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
k6jlTKy9OxPRn2nJ,山海珍味韩国料理(奥城店),1263条评价,￥67,韩国料理,时代奥城,https://www.dianping.com/shop/k6jlTKy9OxPRn2nJ,http://p0.meituan.net/merchant/01addd889137b7f5cc1b54dbfe431dab358338.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G8AbKLQE3xpJirbO,四囍の家庭洋食,91条评价,￥56,日本料理,鞍山道沿线,https://www.dianping.com/shop/G8AbKLQE3xpJirbO,http://p1.meituan.net/biztone/15db5436308be71a070642525b752f63163589.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
k2MYBmb62WN1PlpX,桃气欧尼·拌饭&锅物서울포차首尔大排档(滨海店),937条评价,￥61,韩国料理,滨海新区,https://www.dianping.com/shop/k2MYBmb62WN1PlpX,http://p0.meituan.net/biztone/1186327238_1674472801754.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G6bhlJidcBcuA230,洪七爷鲜炸鸡架(梅江永旺店),20条评价,￥19,小吃快餐,大寺,https://www.dianping.com/shop/G6bhlJidcBcuA230,https://p0.meituan.net/biztone/baac01943af1259457bd8cdd40eb7127129974.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
k67WKotgSYZkCR1C,山上下日本料理(天河城店),6915条评价,￥139,日本料理,和平路,https://www.dianping.com/shop/k67WKotgSYZkCR1C,https://img.meituan.net/content/bbeb2e55240f60fd9d3f121d57870cfc68644.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
Ha2HwwpzPcRhH00l,熊家无二·韩式炸鸡(周良大学城店),19条评价,￥27,炸鸡炸串,京津新城,https://www.dianping.com/shop/Ha2HwwpzPcRhH00l,https://img.meituan.net/content/c07e36455284c646ee1eeda42648ecc31713900.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G8s51WX7iIv75MLb,La Fleur用心(和平店),14101条评价,￥152,西餐,五大道,https://www.dianping.com/shop/G8s51WX7iIv75MLb,https://img.meituan.net/content/18a98ce1282a146c70c2fd2fa32253c13360896.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,10,,
k5mFvLsigklSX3vv,叫了只炸鸡(空港店),5条评价,￥26,炸鸡炸串,空港经济区,https://www.dianping.com/shop/k5mFvLsigklSX3vv,http://p1.meituan.net/merchant/0aec3103b519a796c82c94ff4b59b0b633212.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
H8c4hpurJokhavhv,Kim’s kitchen 欧巴火锅炸鸡专门店(津南吾悦广场店),1288条评价,￥61,韩国料理,咸水沽,https://www.dianping.com/shop/H8c4hpurJokhavhv,https://img.meituan.net/content/02f247a5aafb343614befe89ec641dc676005.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G5NHIiIxvu2rDyHc,夸父炸串(滨海城市广场店),78条评价,￥17,炸鸡炸串,空港/华明镇,https://www.dianping.com/shop/G5NHIiIxvu2rDyHc,https://p0.meituan.net/biztone/6ee6bf1cc2348faa6ba61638d8a44a7a223471.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
latyVmGGyNgW47B6,绿色庄园·韩国料理(仁恒伊势丹店),2529条评价,￥94,韩式烤肉,东马路,https://www.dianping.com/shop/latyVmGGyNgW47B6,https://img.meituan.net/content/83160d380f7762e0a1070c773df33367111339.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
H9RCKke4hhiCgpyq,Tubestation站点比萨(和平大悦城店),7463条评价,￥84,比萨,滨江道,https://www.dianping.com/shop/H9RCKke4hhiCgpyq,https://img.meituan.net/msmerchant/dc997c01c448ef9dd62e1bca728f48e3796339.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G1zANBXvgdabwFIO,安又胖韩国烤肉(泰达永旺店),2606条评价,￥83,韩式烤肉,开发区永旺,https://www.dianping.com/shop/G1zANBXvgdabwFIO,https://img.meituan.net/content/7551daee95e5f822ba215b61d6478860218753.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,10,,
GaNzxUNvfxwrPsDv,大长今宫廷炸鸡韩国料理(大港步行街店),1584条评价,￥74,韩国料理,大港城区,https://www.dianping.com/shop/GaNzxUNvfxwrPsDv,http://p0.meituan.net/merchant/3cd5380a85257629145cb2b0227d0bc1103779.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
kaKPenOx8U5mRNEo,那(그)家(집)朝鲜族餐厅(吾悦广场店),476条评价,￥54,韩国料理,咸水沽,https://www.dianping.com/shop/kaKPenOx8U5mRNEo,https://p0.meituan.net/biztone/6652b5b4f4b7f3f1c327f27d1be413b8111429.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
l4m1Ke8o421YoQvB,姑姑家土豆汤(阳光100本店),1980条评价,￥122,韩国料理,王顶堤/华苑,https://www.dianping.com/shop/l4m1Ke8o421YoQvB,http://p0.meituan.net/merchant/26dd5661a2ba8b661531cfbfd7eb5bf8302408.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
k8Z4vs19jSjanMRc,周记自制老味炸串,170条评价,￥15,炸鸡炸串,凯莱赛/西沽,https://www.dianping.com/shop/k8Z4vs19jSjanMRc,http://p0.meituan.net/bbia/d72a75339f766993ba46bd23b1b81a7b284974.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
l8bHohS9BBfjBpy6,妙极哆·烤肉卷饼·蒜香炸鸡(鲁能城店),266条评价,￥21,快餐简餐,水上/天塔,https://www.dianping.com/shop/l8bHohS9BBfjBpy6,https://img.meituan.net/content/414ae15e89a71ec27d7121836251d2fc64010.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
ia6aNo7PQyVkDNxE,老韩煸鸡(天津天河城店),39条评价,￥26,快餐简餐,和平路,https://www.dianping.com/shop/ia6aNo7PQyVkDNxE,https://p0.meituan.net/biztone/2a78e8950cedcd0acd2c79c8bb6957de338694.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
H661AVWXd7L8UXMj,Pan小姐芝士年糕火锅·炸鸡(新华广场店),837条评价,￥46,韩式火锅,咸水沽,https://www.dianping.com/shop/H661AVWXd7L8UXMj,http://p1.meituan.net/biztone/1084895456_1630389850511.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
k7b7G4Ly79zlYV5p,佟源记炸肉(永旺梦乐城店),95条评价,￥22,炸鸡炸串,津南区,https://www.dianping.com/shop/k7b7G4Ly79zlYV5p,https://img.meituan.net/content/bf4fa021a02535c266b34dfeb827e3f740628.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
k9RyLARVlWeajdOj,满巍明生炸鸡架(天津陆家嘴店),57条评价,￥18,小吃快餐,大丰路,https://www.dianping.com/shop/k9RyLARVlWeajdOj,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
l6wPl9WM7oMKM2bI,安又胖韩国烤肉(滨海万达店),3891条评价,￥83,韩式烤肉,塘沽城区,https://www.dianping.com/shop/l6wPl9WM7oMKM2bI,https://img.meituan.net/content/7551daee95e5f822ba215b61d6478860218753.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,10,,
k3KGVPeendUIuXSW,とんかつ和幸(现代城店),5437条评价,￥89,日本料理,滨江道,https://www.dianping.com/shop/k3KGVPeendUIuXSW,http://p1.meituan.net/apiback/501aa0a89adf248da8d94593d90e98c0385339.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
H10QakNbS0vQ7mKs,肯德基(熙悦购物中心店),922条评价,￥31,西式快餐,密云路,https://www.dianping.com/shop/H10QakNbS0vQ7mKs,https://img.meituan.net/content/fa0cd80f0f02f14417a15d8ae50ff413134624.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l548lRUwCVOioJDJ,顺兴德·天津菜馆(和平店),4973条评价,￥70,天津菜,鞍山道沿线,https://www.dianping.com/shop/l548lRUwCVOioJDJ,https://img.meituan.net/content/917294e072d3e1b7f692fa5110338bc7744742.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l8Ddl6FuJNVNj8Rd,满巍明生炸鸡架(天津瑞景物美店),5条评价,￥29,小吃快餐,西横堤/瑞景新天地,https://www.dianping.com/shop/l8Ddl6FuJNVNj8Rd,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
H1kUwbnNBKvwc7CH,临榆炸鸡腿(天津市武清区尚东金街店),20条评价,￥14,炸鸡炸串,武清区,https://www.dianping.com/shop/H1kUwbnNBKvwc7CH,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
HauRukaLKpR5j0tF,佟源记炸肉(梅江天街黑金店),151条评价,￥35,炸鸡炸串,梅江小区,https://www.dianping.com/shop/HauRukaLKpR5j0tF,https://img.meituan.net/content/7ab8a745eae2565f07f9c2668aead59d39027.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G843XSx6zjL3Zp59,熊家无二·韩式炸鸡&部队火锅(五爱道店),72条评价,￥32,韩国料理,凯莱赛/西沽,https://www.dianping.com/shop/G843XSx6zjL3Zp59,https://img.meituan.net/content/a3df83104b995d9d699a253e81d89e025135152.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
k4buHBH0mSz6xnNR,临榆炸鸡腿(友谊店),32条评价,￥16,炸鸡炸串,中信广场,https://www.dianping.com/shop/k4buHBH0mSz6xnNR,https://img.meituan.net/content/df1c25af9ab48c272567792ca096280399079.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
ka8VG1caEGAVLN5g,洪七爷鲜炸鸡架(梅江环宇城店),177条评价,￥22,小吃快餐,梅江会展中心,https://www.dianping.com/shop/ka8VG1caEGAVLN5g,https://p0.meituan.net/poiugc/a3496d97c95c946c993ad9a2d5fce561106130.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l7jXQxZtqNnnnsLY,bluefrog蓝蛙(天津恒隆广场店),5370条评价,￥144,西餐,和平路,https://www.dianping.com/shop/l7jXQxZtqNnnnsLY,https://img.meituan.net/content/7b1a4f8a874eaddceefa1d734f1b90f3128779.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G4mNqPvxcwOVCNzK,正新鸡排·炸鸡烧烤(熙悦汇店),142条评价,￥16,炸鸡炸串,密云路,https://www.dianping.com/shop/G4mNqPvxcwOVCNzK,https://img.meituan.net/content/96e7f68938e993d774210d0eaf980d8d69203.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G6vnRma5oN9JhtDJ,啊咔AK·洋风韩餐(西青大悦汇首店),889条评价,￥65,韩国料理,西青区,https://www.dianping.com/shop/G6vnRma5oN9JhtDJ,https://p0.meituan.net/biztone/ce463819a0b494f09a406afd28dbe481455170.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
jQDG95s9AzthVaeR,麦当劳(登州南路店),335条评价,￥29,西式快餐,东丽区,https://www.dianping.com/shop/jQDG95s9AzthVaeR,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l9tusSibdkhsBSlO,盛运炸串,1487条评价,￥28,炸鸡炸串,中山门,https://www.dianping.com/shop/l9tusSibdkhsBSlO,http://qcloud.dpfile.com/pc/HozE83deBIQAYjCt0s9N8EYDldWTgvoFyuc5pXO3vL65BErhUEpSHhrRf9av7PRDbKcq9vnEaGy3xLEf-_v_oA.jpg,4,10,,
k4LMRzJ2fm6iG1jy,三号院炸串,133条评价,￥18,炸鸡炸串,大港油田,https://www.dianping.com/shop/k4LMRzJ2fm6iG1jy,http://p1.meituan.net/poipicadd/d03959b1aca7f2b75e7cb84b8ad44683958365.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
k3pKDGk7ZeJ9lRiB,麦当劳(江湾路2店),554条评价,￥33,西式快餐,梅江小区,https://www.dianping.com/shop/k3pKDGk7ZeJ9lRiB,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
l2Sj83S9Leqb8fxW,达美乐比萨(东方红路店),43条评价,￥60,比萨,静海县城/东城,https://www.dianping.com/shop/l2Sj83S9Leqb8fxW,https://img.meituan.net/content/9f8a243cf9ab03829b28c7c1e72f3a6598322.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
l5zNOdRrY13SFSSZ,吉胜克·汉堡炸鸡(中北镇店),200条评价,￥19,西式快餐,中北镇,https://www.dianping.com/shop/l5zNOdRrY13SFSSZ,https://img.meituan.net/content/efabea2ee735ec83fa5d4cf0f7249fa5140190.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G7Auc6QAt7gFQMtD,芝士农场·意式餐厅(津南吾悦店),341条评价,￥65,西餐,咸水沽,https://www.dianping.com/shop/G7Auc6QAt7gFQMtD,https://img.meituan.net/content/5ca527734bd0651a6649e447e8c9be8a632865.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
l570W1cR1ejniKC9,熊家无二·韩式炸鸡&部队火锅(河东万达店),164条评价,￥35,韩国料理,上杭路街/河东万达,https://www.dianping.com/shop/l570W1cR1ejniKC9,https://img.meituan.net/content/a3df83104b995d9d699a253e81d89e025135152.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
H3KEaaMevVfnQHA7,九乐炸串(南开大悦城店),221条评价,￥32,炸鸡炸串,大悦城,https://www.dianping.com/shop/H3KEaaMevVfnQHA7,http://p1.meituan.net/biztone/1897065564_1681710714152.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G6x2tnFSLvZWaPzm,满巍明生炸鸡架(天津SM广场店),49条评价,￥27,小吃快餐,空港/华明镇,https://www.dianping.com/shop/G6x2tnFSLvZWaPzm,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
H8Df196Pm8VT0kCz,吉胜克·汉堡炸鸡(和苑店),69条评价,￥21,西式快餐,红桥区,https://www.dianping.com/shop/H8Df196Pm8VT0kCz,https://img.meituan.net/content/efabea2ee735ec83fa5d4cf0f7249fa5140190.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
H8wUKKoUywTAlPph,一品香酥炸鸡排(永定里店),316条评价,￥42,炸鸡炸串,五大道,https://www.dianping.com/shop/H8wUKKoUywTAlPph,http://p0.meituan.net/poipicadd/aa8847e9b55ec21931648a4e0c676afa637376.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G7MRnZxvtDjW9qVN,达美乐比萨(宝龙广场店),255条评价,￥61,比萨,新港,https://www.dianping.com/shop/G7MRnZxvtDjW9qVN,https://img.meituan.net/content/82958062101ca8ac8f015868067c3e54102076.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
H5jDxr86y1QPr072,土大力(奥园店),3659条评价,￥41,韩国料理,刘园,https://www.dianping.com/shop/H5jDxr86y1QPr072,https://img.meituan.net/content/770cd382cccb671b95423b5bf893fb2571348.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
FrVlIsa0NKIBPgpS,熊家无二·韩式炸鸡&部队火锅(大港店),218条评价,￥27,韩国料理,大港学府路,https://www.dianping.com/shop/FrVlIsa0NKIBPgpS,https://img.meituan.net/content/a3df83104b995d9d699a253e81d89e025135152.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
kaWdxcsAabjOD4wt,安东鸡(武清福源万达店),221条评价,￥74,韩国料理,北郑/泉州北路,https://www.dianping.com/shop/kaWdxcsAabjOD4wt,https://p0.meituan.net/biztone/12c6959f07c5fb5bcb00e597fb0a81b2594327.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G1u048D4JJDMfMaf,麦当劳(河北工业大学得来速店),21条评价,￥27,西式快餐,北辰区,https://www.dianping.com/shop/G1u048D4JJDMfMaf,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
l38KNQMaO677mOPZ,比格比萨自助(中北永旺店),1465条评价,￥75,自助餐,西青区,https://www.dianping.com/shop/l38KNQMaO677mOPZ,https://img.meituan.net/content/d6421a1c94c6ffe0ed57d3fe09054b6d671747.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l2hzRJFuSXJI8Gnu,美玲餐厅(河西店),7467条评价,￥39,天津菜,梅江小区,https://www.dianping.com/shop/l2hzRJFuSXJI8Gnu,http://p0.meituan.net/merchant/310bcb78cf30d0f3968cd95ce34604a2109787.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
k1VfVgrce0tCkNic,九田家黑牛烤肉料理(蓟州店),1252条评价,￥90,韩式烤肉,蓟县县城/国家地质公园,https://www.dianping.com/shop/k1VfVgrce0tCkNic,https://img.meituan.net/content/a44f2e3a47f8779eccf4aa3516b84b4c48996.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,10,,
k2JSTR7AavLBa2e2,满巍明生炸鸡架(天津大悦汇店),121条评价,￥31,小吃快餐,中北镇,https://www.dianping.com/shop/k2JSTR7AavLBa2e2,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l9oBk8poNUXkHv5d,沙拉牛排(洪湖里店),133条评价,￥27,牛排,凯莱赛/西沽,https://www.dianping.com/shop/l9oBk8poNUXkHv5d,http://p1.meituan.net/xianfu/423e1b7f38f323555b167a1de093dca671725.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
iDXgZzk4rVRkVU9R,囍食(前程里店),18条评价,￥17,炸鸡炸串,大港城区,https://www.dianping.com/shop/iDXgZzk4rVRkVU9R,http://p0.meituan.net/merchant/f19df1eaa470c1508b61b1bb99b0ae79323935.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
l9FCGhNod3tVkBUO,肉问屋·元气一番烧肉(南开大悦城店),2892条评价,￥128,日式烧烤/烤肉,大悦城,https://www.dianping.com/shop/l9FCGhNod3tVkBUO,https://img.meituan.net/content/30d475b3531a68ed47aa96e8e92e9284997891.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5,10,,
EyriQP9XuMKKD0z2,庞小贰披萨(步行街店),58条评价,￥50,比萨,宝坻区,https://www.dianping.com/shop/EyriQP9XuMKKD0z2,http://p0.meituan.net/merchant/4e8deef061e6eeb039dacafcb5b8f4d648013.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
k3oIxOj04rT0vXnJ,祖母的魔法厨房(陆家嘴店),7610条评价,￥74,西餐,芥园道/复兴路,https://www.dianping.com/shop/k3oIxOj04rT0vXnJ,https://img.meituan.net/msmerchant/c22138016961f77887b1b23b5786e304115849.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
k6wltuNwirjuMmRw,麦当劳(滨海万达店),520条评价,￥29,西式快餐,滨海新区,https://www.dianping.com/shop/k6wltuNwirjuMmRw,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l9ImkljacE3iqxvW,姑姑家土豆汤(梅江分店),172条评价,￥138,韩国料理,梅江小区,https://www.dianping.com/shop/l9ImkljacE3iqxvW,http://p1.meituan.net/poipicadd/0e0303bd5513dc00f5f52178eca22bab691761.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G8h48A8cQ5oCeBqY,麦当劳(蓟州万达广场店),102条评价,￥22,西式快餐,蓟县县城/国家地质公园,https://www.dianping.com/shop/G8h48A8cQ5oCeBqY,https://img.meituan.net/content/7de02faffc653403af3669ca849cdd59178614.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
l7wsEiFY5HxiKdJx,满巍明生炸鸡架(天津社会山广场店),15条评价,￥29,小吃快餐,张家窝/天津南站,https://www.dianping.com/shop/l7wsEiFY5HxiKdJx,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
k5hRbXGM1m1Ss2vm,满巍明生炸鸡架(天津国贸购物中心店),124条评价,￥27,小吃快餐,图书大厦,https://www.dianping.com/shop/k5hRbXGM1m1Ss2vm,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
G7gc3qjPSWlhi39p,夸父炸串(河东远洋未来广场店),242条评价,￥19,炸鸡炸串,天津站,https://www.dianping.com/shop/G7gc3qjPSWlhi39p,https://p0.meituan.net/biztone/6ee6bf1cc2348faa6ba61638d8a44a7a223471.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
k1j7ZBIBdtuxTn1X,卤山川·卤味炸串(中北永旺店),257条评价,￥18,炸鸡炸串,中北镇,https://www.dianping.com/shop/k1j7ZBIBdtuxTn1X,https://img.meituan.net/content/c8a1507b623634323306d93b93d959b41045034.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G9xQhKRNwD4j8pk0,来三胖炸肉(宁河吾悦店),246条评价,￥22,炸鸡炸串,宁河区贸易开发区,https://www.dianping.com/shop/G9xQhKRNwD4j8pk0,http://p0.meituan.net/biztone/069f7a3ff55c7d7f16db37a9f2619c84197034.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
i1ImG8YfNLH9ngLf,安又胖韩国烤肉(中北永旺店),7337条评价,￥83,韩式烤肉,中北镇,https://www.dianping.com/shop/i1ImG8YfNLH9ngLf,https://img.meituan.net/content/7551daee95e5f822ba215b61d6478860218753.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
EzhFH0A8Oe2NQF5a,土大力(阳光乐园店),3790条评价,￥41,韩国料理,文化中心,https://www.dianping.com/shop/EzhFH0A8Oe2NQF5a,https://img.meituan.net/content/770cd382cccb671b95423b5bf893fb2571348.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
l8LkUfiOcdSg7H0P,梨花牛肉汤饭(仁恒伊势丹店),1693条评价,￥37,快餐简餐,东马路,https://www.dianping.com/shop/l8LkUfiOcdSg7H0P,https://img.meituan.net/content/29d659bfbd167b2299768d2efa2e233863000.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
k5zWTj5j9os8TtqP,达美乐比萨(滨海和畅路店),109条评价,￥75,比萨,滨海新区,https://www.dianping.com/shop/k5zWTj5j9os8TtqP,https://img.meituan.net/content/9f8a243cf9ab03829b28c7c1e72f3a6598322.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4,10,,
H7UPOxEF84XKqOqr,绿色庄园·韩国料理(西湖村店),10273条评价,￥85,韩国料理,海光寺/六里台,https://www.dianping.com/shop/H7UPOxEF84XKqOqr,https://img.meituan.net/content/83160d380f7762e0a1070c773df33367111339.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5,10,,
G7DUwwj2kI5u8Oab,佟源记炸肉(天津河东万达店),301条评价,￥28,炸鸡炸串,上杭路街/河东万达,https://www.dianping.com/shop/G7DUwwj2kI5u8Oab,https://img.meituan.net/content/bf4fa021a02535c266b34dfeb827e3f740628.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
H7mMWSM8NW6u0LC7,满巍明生炸鸡架(天津市水游城店),14条评价,￥22,小吃快餐,大丰路,https://www.dianping.com/shop/H7mMWSM8NW6u0LC7,https://img.meituan.net/content/9f03a9528e37db6c533f053310c639d8216946.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
H7UgrDhpWUOKMktd,熊家无二·韩式炸鸡&部队火锅(河西务店),9条评价,￥26,韩国料理,河西务,https://www.dianping.com/shop/H7UgrDhpWUOKMktd,https://img.meituan.net/content/164548b73294bb97c843b8d769905987566376.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5,10,,
